"","Start DateTime","Region","System","Activity","End DateTime Diff","Capacity","Network Traffic","End DateTime"
"1262",2016-09-16 16:01:01,"Europe","Server","Service Down",26828,0.6,"Medium",2016-09-16 23:28:09
"1263",2016-08-03 06:55:18,"Europe","Server","Update",24277,0.5,"High",2016-08-03 13:39:55
"1264",2017-01-05 13:31:19,"Europe","Server","New Release",22019,0.7,"High",2017-01-05 19:38:18
"1265",2016-05-20 08:20:41,"Asia","Email","Install",26795,0.5,"Medium",2016-05-20 15:47:16
"1266",2016-12-28 14:41:34,"Australia","Server","Service Down",25212,0.8,"High",2016-12-28 21:41:46
"1267",2016-06-07 08:20:51,"Americas","Custom Application","Update",30910,0.7,"Medium",2016-06-07 16:56:01
"1268",2016-03-15 14:38:02,"Asia","Email","Update",29824,0.5,"Medium",2016-03-15 22:55:06
"1269",2016-05-26 00:55:18,"Europe","Server","Update",22636,0.6,"High",2016-05-26 07:12:34
"1270",2016-09-24 14:32:41,"Americas","Custom Application","Service Down",26695,0.7,"Medium",2016-09-24 21:57:36
"1271",2016-04-16 15:20:30,"Asia","Email","Update",32027,0.6,"Low",2016-04-17 00:14:17
"1272",2016-03-06 21:25:21,"Asia","Custom Application","Update",26499,0.6,"Medium",2016-03-07 04:47:00
"1273",2016-04-22 02:16:27,"Asia","Email","Install",32184,0.4,"Low",2016-04-22 11:12:51
"1274",2016-07-05 14:20:05,"Americas","Email","Update",23950,0.4,"Medium",2016-07-05 20:59:15
"1275",2016-08-24 09:47:41,"Americas","Custom Application","Service Down",28042,0.6,"Medium",2016-08-24 17:35:03
"1276",2016-03-09 22:19:48,"Americas","Custom Application","Update",25980,0.5,"Medium",2016-03-10 05:32:48
"1277",2016-07-25 15:48:04,"Americas","Email","Update",23693,0.4,"Medium",2016-07-25 22:22:57
"1278",2016-03-05 18:16:22,"Asia","Network","Install",25641,0.2,"Medium",2016-03-06 01:23:43
"1279",2016-05-17 07:23:49,"Asia","Email","Install",25299,0.3,"Medium",2016-05-17 14:25:28
"1280",2016-12-18 12:39:57,"Europe","Custom Application","Service Down",24507,0.8,"High",2016-12-18 19:28:24
"1281",2016-03-16 17:17:23,"Asia","Custom Application","Update",24384,0.6,"High",2016-03-17 00:03:47
"1282",2016-05-12 19:35:07,"Americas","Custom Application","Update",22850,0.6,"High",2016-05-13 01:55:57
"1283",2016-02-09 18:10:23,"Asia","Email","Security Test",28215,0.4,"Medium",2016-02-10 02:00:38
"1284",2016-08-14 04:50:58,"Asia","Network","Update",31387,0.4,"Low",2016-08-14 13:34:05
"1285",2016-12-26 23:37:20,"Europe","Email","Update",30726,0.4,"Low",2016-12-27 08:09:26
"1286",2016-06-15 14:21:28,"Americas","Email","Update",25357,0.5,"Medium",2016-06-15 21:24:05
"1287",2016-04-05 18:26:47,"Asia","Email","Security Test",26448,0.3,"Medium",2016-04-06 01:47:35
"1288",2016-10-03 21:26:53,"Americas","Network","Install",28728,0.2,"Medium",2016-10-04 05:25:41
"1289",2016-12-05 18:40:37,"Europe","Custom Application","Service Down",25517,0.4,"Medium",2016-12-06 01:45:54
"1290",2016-02-26 10:48:12,"Asia","Email","Install",26520,0.3,"Medium",2016-02-26 18:10:12
"1291",2016-03-23 18:02:03,"Americas","Email","Install",27044,0.3,"Medium",2016-03-24 01:32:47
"1292",2016-07-08 16:46:50,"Asia","Email","Install",23518,0.3,"Medium",2016-07-08 23:18:48
"1293",2016-10-15 16:06:07,"Americas","Custom Application","Update",22130,0.6,"High",2016-10-15 22:14:57
"1294",2016-04-02 05:54:21,"Americas","Custom Application","Update",23395,0.5,"High",2016-04-02 12:24:16
"1295",2016-06-16 08:25:23,"Americas","Email","Install",26422,0.4,"Medium",2016-06-16 15:45:45
"1296",2016-07-31 21:13:06,"Americas","Custom Application","Service Down",24333,0.6,"High",2016-08-01 03:58:39
"1297",2016-09-01 02:55:20,"Americas","Custom Application","Service Down",25371,0.6,"Medium",2016-09-01 09:58:11
"1298",2016-03-28 09:29:01,"Americas","Email","Install",30143,0.4,"Medium",2016-03-28 17:51:24
"1299",2017-01-04 22:07:34,"Europe","Server","Service Down",25165,0.8,"High",2017-01-05 05:06:59
"1300",2016-05-30 12:38:15,"Americas","Email","Update",29281,0.3,"Medium",2016-05-30 20:46:16
"1301",2016-09-24 15:32:41,"Americas","Custom Application","Install",21980,0.4,"High",2016-09-24 21:39:01
"1302",2016-02-18 18:44:58,"Asia","Email","Update",29147,0.5,"Medium",2016-02-19 02:50:45
"1303",2016-12-08 15:38:21,"Europe","Custom Application","Install",24573,0.5,"Medium",2016-12-08 22:27:54
"1304",2016-08-02 08:33:34,"Americas","Email","Service Down",28282,0.5,"Medium",2016-08-02 16:24:56
"1305",2016-09-19 12:38:38,"Americas","Custom Application","Update",24917,0.5,"Medium",2016-09-19 19:33:55
"1306",2016-10-15 23:36:05,"Americas","Email","Update",26471,0.3,"Medium",2016-10-16 06:57:16
"1307",2016-08-02 11:08:43,"Americas","Custom Application","Service Down",26199,0.6,"Medium",2016-08-02 18:25:22
"1308",2016-05-23 07:37:23,"Americas","Email","Install",29553,0.4,"Medium",2016-05-23 15:49:56
"1309",2016-01-24 00:50:10,"Asia","Email","Install",28728,0.3,"Medium",2016-01-24 08:48:58
"1310",2016-10-05 15:06:39,"Europe","Server","Update",27283,0.8,"Medium",2016-10-05 22:41:22
"1311",2016-05-04 08:58:25,"Asia","Email","Install",28604,0.3,"Medium",2016-05-04 16:55:09
"1312",2016-12-21 14:58:01,"Europe","Email","Install",25441,0.2,"Medium",2016-12-21 22:02:02
"1313",2016-08-17 16:39:30,"Americas","Custom Application","Update",29232,0.6,"Medium",2016-08-18 00:46:42
"1314",2016-08-26 22:44:59,"Americas","Email","Install",29643,0.3,"Low",2016-08-27 06:59:02
"1315",2016-08-23 01:54:58,"Europe","Server","Update",25191,0.7,"High",2016-08-23 08:54:49
"1316",2016-03-30 14:42:43,"Asia","Email","Update",25775,0.2,"Medium",2016-03-30 21:52:18
"1317",2017-01-05 08:28:08,"Australia","Server","Service Down",23429,0.6,"High",2017-01-05 14:58:37
"1318",2016-08-14 19:07:53,"Americas","Email","Service Down",30175,0.5,"Medium",2016-08-15 03:30:48
"1319",2016-09-08 00:46:59,"Asia","Network","Update",22101,0.3,"Medium",2016-09-08 06:55:20
"1320",2016-07-21 11:52:39,"Americas","Email","Install",26770,0.3,"Medium",2016-07-21 19:18:49
"1321",2016-06-06 09:30:45,"Americas","Custom Application","Service Down",24068,0.6,"High",2016-06-06 16:11:53
"1322",2016-07-17 21:09:03,"Americas","Email","Install",25991,0.6,"Medium",2016-07-18 04:22:14
"1323",2016-10-02 04:07:20,"Americas","Custom Application","Update",25329,0.4,"Medium",2016-10-02 11:09:29
"1324",2016-04-12 15:39:47,"Asia","Email","Update",26822,0.4,"Medium",2016-04-12 23:06:49
"1325",2016-05-13 12:41:58,"Americas","Custom Application","Update",24986,0.5,"Medium",2016-05-13 19:38:24
"1326",2016-10-31 08:47:11,"Americas","Custom Application","Service Down",23860,0.5,"High",2016-10-31 15:24:51
"1327",2016-11-26 22:11:45,"Europe","Custom Application","Service Down",22414,0.5,"High",2016-11-27 04:25:19
"1328",2016-04-17 21:50:49,"Americas","Custom Application","Security Test",23211,0.4,"Medium",2016-04-18 04:17:40
"1329",2016-02-12 04:34:40,"Africa","Network","Install",28586,0.4,"Medium",2016-02-12 12:31:06
"1330",2016-05-09 09:17:03,"Asia","Email","Install",30025,0.4,"Medium",2016-05-09 17:37:28
"1331",2016-03-17 11:26:56,"Americas","Custom Application","Install",25389,0.4,"Medium",2016-03-17 18:30:05
"1332",2017-01-10 06:12:18,"Europe","Custom Application","Service Down",24808,0.6,"Medium",2017-01-10 13:05:46
"1333",2016-04-15 12:23:34,"Americas","Custom Application","Update",23043,0.5,"High",2016-04-15 18:47:37
"1334",2016-08-18 08:42:07,"Americas","Custom Application","Service Down",26482,0.6,"Medium",2016-08-18 16:03:29
"1335",2016-07-31 21:26:32,"Americas","Custom Application","Update",22849,0.7,"High",2016-08-01 03:47:21
"1336",2016-12-18 19:23:45,"Australia","Server","Update",19953,0.7,"High",2016-12-19 00:56:18
"1337",2016-08-11 06:53:55,"Americas","Email","Install",29245,0.5,"Medium",2016-08-11 15:01:20
"1338",2016-08-08 23:19:27,"Americas","Custom Application","Update",26580,0.5,"Medium",2016-08-09 06:42:27
"1339",2016-03-03 02:41:25,"Asia","Email","Install",25993,0.4,"Medium",2016-03-03 09:54:38
"1340",2016-08-10 05:10:13,"Europe","Server","Update",27877,0.6,"Medium",2016-08-10 12:54:50
"1341",2016-12-23 16:48:31,"Europe","Custom Application","Service Down",27246,0.6,"Medium",2016-12-24 00:22:37
"1342",2016-10-05 23:38:55,"Europe","Custom Application","Update",27027,0.7,"Medium",2016-10-06 07:09:22
"1343",2016-08-27 05:04:09,"Europe","Custom Application","Update",26838,0.5,"Medium",2016-08-27 12:31:27
"1344",2016-06-14 07:36:40,"Americas","Email","Install",29208,0.4,"Medium",2016-06-14 15:43:28
"1345",2016-06-28 09:41:01,"Americas","Email","Install",25127,0.3,"Medium",2016-06-28 16:39:48
"1346",2016-09-29 18:28:50,"Americas","Email","Update",23722,0.4,"Medium",2016-09-30 01:04:12
"1347",2016-11-08 01:48:40,"Europe","Custom Application","Service Down",24005,0.6,"High",2016-11-08 08:28:45
"1348",2016-11-04 02:47:37,"Europe","Custom Application","Service Down",21834,0.6,"High",2016-11-04 08:51:31
"1349",2016-06-18 18:24:39,"Americas","Custom Application","Update",24357,0.6,"Medium",2016-06-19 01:10:36
"1350",2016-01-25 01:10:26,"Americas","Custom Application","Update",29569,0.6,"Medium",2016-01-25 09:23:15
"1351",2016-08-22 16:26:41,"Asia","Network","Update",30357,0.4,"Low",2016-08-23 00:52:38
"1352",2016-12-23 22:48:06,"Europe","Custom Application","Service Down",24697,0.5,"Medium",2016-12-24 05:39:43
"1353",2016-06-12 19:49:43,"Americas","Email","Update",25940,0.4,"Medium",2016-06-13 03:02:03
"1354",2016-07-01 11:16:12,"Asia","Network","Update",26295,0.3,"Medium",2016-07-01 18:34:27
"1355",2016-07-04 12:29:23,"Asia","Network","Install",27046,0.2,"Medium",2016-07-04 20:00:09
"1356",2016-08-06 02:46:15,"Americas","Email","Update",28273,0.5,"Medium",2016-08-06 10:37:28
"1357",2016-10-26 03:12:08,"Americas","Custom Application","Update",23058,0.6,"High",2016-10-26 09:36:26
"1358",2016-09-12 16:22:03,"Americas","Email","Service Down",22097,0.4,"High",2016-09-12 22:30:20
"1359",2016-07-13 10:44:01,"Asia","Network","Update",27411,0.3,"Medium",2016-07-13 18:20:52
"1360",2016-03-05 13:54:39,"Asia","Email","Security Test",27496,0.2,"Medium",2016-03-05 21:32:55
"1361",2016-05-19 23:01:01,"Americas","Custom Application","Install",22833,0.4,"High",2016-05-20 05:21:34
"1362",2016-08-14 06:23:36,"Americas","Email","Update",23753,0.4,"Medium",2016-08-14 12:59:29
"1363",2016-03-07 15:03:49,"Asia","Email","Update",27387,0.6,"Medium",2016-03-07 22:40:16
"1364",2016-03-01 14:16:35,"Africa","Network","Update",29424,0.4,"Medium",2016-03-01 22:26:59
"1365",2016-09-16 13:07:36,"Americas","Email","Update",28023,0.4,"Medium",2016-09-16 20:54:39
"1366",2016-02-12 16:18:24,"Asia","Custom Application","Security Test",26991,0.5,"Medium",2016-02-12 23:48:15
"1367",2016-03-04 17:01:43,"Americas","Custom Application","Update",26031,0.7,"Medium",2016-03-05 00:15:34
"1368",2016-03-01 20:12:11,"Asia","Network","Install",28139,0.3,"Medium",2016-03-02 04:01:10
"1369",2017-01-16 18:26:15,"Australia","Custom Application","Service Down",27029,0.6,"Medium",2017-01-17 01:56:44
"1370",2016-12-09 21:56:57,"Europe","Server","Service Down",21971,0.7,"High",2016-12-10 04:03:08
"1371",2016-08-07 18:32:15,"Americas","Email","Update",24787,0.5,"Medium",2016-08-08 01:25:22
"1372",2016-01-25 16:52:54,"Asia","Email","Install",23001,0.4,"Medium",2016-01-25 23:16:15
"1373",2016-08-04 07:57:49,"Americas","Email","Update",31056,0.5,"Medium",2016-08-04 16:35:25
"1374",2016-02-22 20:26:05,"Asia","Network","Update",29897,0.4,"Medium",2016-02-23 04:44:22
"1375",2016-04-04 12:33:46,"Americas","Server","Update",22090,0.6,"High",2016-04-04 18:41:56
"1376",2016-12-07 00:11:28,"Americas","Email","Update",28903,0.3,"Medium",2016-12-07 08:13:11
"1377",2016-02-11 09:13:56,"Asia","Custom Application","Update",27022,0.7,"Medium",2016-02-11 16:44:18
"1378",2016-05-15 03:08:18,"Americas","Email","Update",30545,0.4,"Medium",2016-05-15 11:37:23
"1379",2016-04-22 16:43:49,"Americas","Custom Application","Install",24718,0.5,"Medium",2016-04-22 23:35:47
"1380",2016-05-05 11:02:25,"Americas","Email","Update",24577,0.4,"Medium",2016-05-05 17:52:02
"1381",2016-09-22 05:34:08,"Asia","Network","Service Down",27645,0.2,"Medium",2016-09-22 13:14:53
"1382",2016-11-08 06:05:19,"Europe","Custom Application","Update",28008,0.4,"Medium",2016-11-08 13:52:07
"1383",2016-05-26 19:33:16,"Americas","Email","Service Down",26136,0.5,"Medium",2016-05-27 02:48:52
"1384",2016-05-04 05:05:53,"Americas","Email","Security Test",26132,0.4,"Medium",2016-05-04 12:21:25
"1385",2016-12-01 00:30:27,"Europe","Custom Application","Update",26480,0.4,"Medium",2016-12-01 07:51:47
"1386",2016-06-15 21:17:19,"Asia","Network","Service Down",28040,0.4,"Medium",2016-06-16 05:04:39
"1387",2016-09-01 10:18:31,"Americas","Custom Application","Service Down",25961,0.5,"Medium",2016-09-01 17:31:12
"1388",2016-02-27 10:06:35,"Asia","Network","Install",30593,0.3,"Low",2016-02-27 18:36:28
"1389",2016-06-29 16:20:49,"Americas","Email","Update",22258,0.4,"High",2016-06-29 22:31:47
"1390",2016-08-19 15:16:16,"Americas","Custom Application","Service Down",25303,0.7,"Medium",2016-08-19 22:17:59
"1391",2016-09-16 11:47:58,"Americas","Custom Application","Service Down",26517,0.7,"Medium",2016-09-16 19:09:55
"1392",2016-01-29 00:35:57,"Africa","Network","Install",32996,0.3,"Low",2016-01-29 09:45:53
"1393",2016-04-16 18:25:47,"Americas","Email","Security Test",26526,0.2,"Medium",2016-04-17 01:47:53
"1394",2016-06-10 16:09:26,"Europe","Data Center","Update",27652,0.9,"Medium",2016-06-10 23:50:18
"1395",2016-02-29 08:26:54,"Asia","Email","Install",26325,0.4,"Medium",2016-02-29 15:45:39
"1396",2016-10-07 18:20:38,"Europe","Server","Update",24519,0.7,"High",2016-10-08 01:09:17
"1397",2017-01-13 19:44:12,"Europe","Custom Application","Service Down",26368,0.6,"Medium",2017-01-14 03:03:40
"1398",2016-08-29 05:42:57,"Americas","Custom Application","Update",31203,0.6,"Medium",2016-08-29 14:23:00
"1399",2016-03-07 14:24:57,"Asia","Custom Application","Install",27430,0.6,"Medium",2016-03-07 22:02:07
"1400",2016-09-24 21:45:49,"Americas","Email","Install",24291,0.3,"Medium",2016-09-25 04:30:40
"1401",2017-01-17 14:21:49,"Australia","Server","Service Down",21927,0.6,"High",2017-01-17 20:27:16
"1402",2016-06-27 19:03:24,"Americas","Email","Update",30324,0.5,"Medium",2016-06-28 03:28:48
"1403",2016-03-30 15:21:02,"Americas","Custom Application","Update",24438,0.6,"High",2016-03-30 22:08:20
"1404",2016-10-31 01:10:05,"Europe","Custom Application","Update",24291,0.4,"Medium",2016-10-31 07:54:56
"1405",2016-02-28 12:40:19,"Asia","Custom Application","Install",24859,0.5,"Medium",2016-02-28 19:34:38
"1406",2016-08-31 08:33:26,"Americas","Email","Update",28026,0.3,"Medium",2016-08-31 16:20:32
"1407",2016-03-20 22:40:10,"Americas","Custom Application","Install",26375,0.5,"Medium",2016-03-21 05:59:45
"1408",2016-09-22 10:42:27,"Americas","Custom Application","Update",25539,0.7,"Medium",2016-09-22 17:48:06
"1409",2016-07-11 09:41:36,"Americas","Custom Application","Update",27957,0.7,"Medium",2016-07-11 17:27:33
"1410",2016-05-19 01:03:45,"Americas","Email","Install",27446,0.4,"Medium",2016-05-19 08:41:11
"1411",2016-03-05 16:04:40,"Americas","Custom Application","Service Down",26591,0.7,"Medium",2016-03-05 23:27:51
"1412",2016-12-31 19:00:05,"Australia","Server","Update",20175,0.5,"High",2017-01-01 00:36:20
"1413",2016-09-28 07:01:19,"Europe","Server","Update",21041,0.7,"High",2016-09-28 12:52:00
"1414",2016-10-19 19:13:24,"Americas","Email","Update",24612,0.4,"Medium",2016-10-20 02:03:36
"1415",2016-02-04 23:21:16,"Americas","Custom Application","Install",29190,0.6,"Medium",2016-02-05 07:27:46
"1416",2016-08-17 21:34:06,"Americas","Custom Application","Update",27978,0.5,"Medium",2016-08-18 05:20:24
"1417",2016-10-23 09:29:48,"Europe","Custom Application","Update",23662,0.5,"High",2016-10-23 16:04:10
"1418",2016-03-14 15:28:32,"Asia","Email","Install",29612,0.5,"Medium",2016-03-14 23:42:04
"1419",2016-01-26 14:34:08,"Asia","Custom Application","Update",27013,0.6,"Medium",2016-01-26 22:04:21
"1420",2016-08-30 12:35:23,"Americas","Network","Install",30778,0,"Low",2016-08-30 21:08:21
"1421",2016-04-28 13:14:03,"Asia","Network","Install",28949,0.1,"Low",2016-04-28 21:16:32
"1422",2017-01-08 23:24:08,"Australia","Server","Service Down",21809,0.5,"High",2017-01-09 05:27:37
"1423",2016-09-09 07:10:45,"Americas","Custom Application","Update",28543,0.6,"Medium",2016-09-09 15:06:28
"1424",2016-11-02 05:12:41,"Europe","Custom Application","Service Down",29347,0.6,"Medium",2016-11-02 13:21:48
"1425",2016-01-29 06:54:52,"Asia","Custom Application","Update",30755,0.5,"Medium",2016-01-29 15:27:27
"1426",2016-12-21 02:32:41,"Europe","Custom Application","Service Down",29977,0.7,"Medium",2016-12-21 10:52:18
"1427",2016-01-24 19:50:10,"Africa","Email","Install",25840,0.5,"Medium",2016-01-25 03:00:50
"1428",2016-10-25 01:11:00,"Europe","Server","Service Down",24508,0.8,"High",2016-10-25 07:59:28
"1429",2016-01-28 12:43:31,"Asia","Custom Application","Update",27268,0.5,"Medium",2016-01-28 20:17:59
"1430",2016-04-10 14:59:55,"Americas","Custom Application","Update",24265,0.5,"High",2016-04-10 21:44:20
"1431",2016-11-10 08:52:11,"Americas","Custom Application","Service Down",26263,0.6,"Medium",2016-11-10 16:09:54
"1432",2016-04-05 08:18:19,"Asia","Custom Application","Update",26828,0.6,"Medium",2016-04-05 15:45:27
"1433",2016-08-08 06:48:27,"Americas","Custom Application","Service Down",27908,0.6,"Medium",2016-08-08 14:33:35
"1434",2016-12-13 21:29:23,"Europe","Server","Update",21816,0.5,"High",2016-12-14 03:32:59
"1435",2016-03-09 19:52:33,"Asia","Email","Install",29630,0.5,"Medium",2016-03-10 04:06:23
"1436",2016-06-19 09:28:35,"Asia","Email","Update",26124,0.4,"Medium",2016-06-19 16:43:59
"1437",2017-01-13 11:20:37,"Australia","Server","Service Down",21397,0.5,"High",2017-01-13 17:17:14
"1438",2016-09-11 12:39:12,"Americas","Email","Update",24587,0.3,"Medium",2016-09-11 19:28:59
"1439",2016-04-09 10:59:50,"Americas","Custom Application","Update",25760,0.6,"Medium",2016-04-09 18:09:10
"1440",2016-01-26 10:27:25,"Africa","Email","Install",26912,0.4,"Medium",2016-01-26 17:55:57
"1441",2016-10-11 03:38:45,"Europe","Custom Application","Update",24027,0.5,"High",2016-10-11 10:19:12
"1442",2016-08-29 12:23:36,"Americas","Custom Application","Update",27522,0.7,"Medium",2016-08-29 20:02:18
"1443",2016-11-10 23:32:40,"Europe","Custom Application","Update",24838,0.5,"Medium",2016-11-11 06:26:38
"1444",2016-11-17 02:49:00,"Europe","Custom Application","Service Down",23825,0.5,"High",2016-11-17 09:26:05
"1445",2016-04-27 01:58:10,"Americas","Custom Application","Update",25221,0.6,"Medium",2016-04-27 08:58:31
"1446",2016-06-01 20:15:04,"Americas","Email","Update",29047,0.5,"Medium",2016-06-02 04:19:11
"1447",2016-09-11 23:33:29,"Americas","Custom Application","Update",23249,0.6,"High",2016-09-12 06:00:58
"1448",2016-06-15 06:59:02,"Americas","Custom Application","Update",23786,0.6,"High",2016-06-15 13:35:28
"1449",2016-05-29 04:10:33,"Americas","Custom Application","Update",23027,0.5,"High",2016-05-29 10:34:20
"1450",2016-06-29 17:26:53,"Americas","Server","Service Down",27368,0.7,"Medium",2016-06-30 01:03:01
"1451",2016-10-08 02:41:14,"Europe","Server","Service Down",26650,0.7,"Medium",2016-10-08 10:05:24
"1452",2016-11-10 17:38:21,"Americas","Custom Application","Service Down",22279,0.6,"High",2016-11-10 23:49:40
