skill,Cloud Computing,Accelerated Project Results,Analytics and business intelligence,Application Modernization,Big Data,Collaboration technologies workflow,CRM,DevOps,ERP Applications,IT department leadership in innovation.using new technology,Mobile technologies,Security,Virtualization,Web 2.0,Augmented Reality,Wearable Computing,3D Printing,Personal Cloud,Digital Banking,Smart Cities,Telematics,Internet of Things,Desktop Applications Specialist,Leadership,Technical Analyst,Desktop Security Specialist,Network Engineer,Project Management,Database Specialist,Legacy Programmer,Systems Engineer,Web Developer
nss,0,0,0,0,0,0,0,0,0,0,0,0.00128041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ntfs,0,0,0,0,0,0,0,0,0,0,0,0.004097311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ntlm,0,0,0,0,0,0,0,0,0,0,0,0.004865557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy,0,0,0,0,0.032388664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oauth,0,0,0,0,0,0,0,0,0,0,0.021370421,0.01715749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
obfuscation,0,0,0,0,0,0,0,0,0,0,0,0.017669654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
obiee,0,0,0.058495822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
object,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
object-detection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
object-recognition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
objective-c,0.020689655,0,0.04178273,0,0,0,0,0,0,0,0.02917232,0.035083227,0,0,0.151282051,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0.001876173,0,0.023364486
object_oriented,0,0.002873563,0,0.103448276,0.008097166,0,0,0,0.036363636,0,0.000678426,0,0,0.085106383,0,0,0,0,0,0,0,0,0.005767013,0.01650165,0.197916667,0.121212121,0,0.003016591,0.059259259,0.003752345,0,0.056074767
object_oriented_design,0,0,0,0.051724138,0.004048583,0,0,0,0,0,0.000339213,0,0,0.021276596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
object_oriented_programming,0,0,0,0,0,0,0,0.018181818,0,0,0,0,0,0,0,0,0,0,0.084507042,0,0,0,0,0,0,0,0,0,0,0,0,0
ocr,0,0,0,0,0,0,0,0,0,0,0.002035278,0,0,0,0.01025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ocsp,0,0,0,0,0,0,0,0,0,0,0,0.002048656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
odata,0,0,0,0,0,0,0.005752637,0,0,0,0,0.002048656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
odbc,0,0,0,0,0,0,0,0,0,0,0,0.001792574,0,0,0,0,0,0,0,0,0,0,0.001730104,0,0.28125,0.090909091,0,0,0,0.000625,0,0.004672897
ofbiz,0,0,0,0,0,0,0.004793864,0,0.163636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offerings_internal_service,0.006896552,0,0,0,0,0,0,0,0,0.024793388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offerings_internal_service_operations,0.006896552,0,0,0,0,0,0,0,0,0.024793388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
olap,0,0,0.189415042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002595156,0.002475248,0.03125,0.045454546,0,0,0.044444444,0.000625,0,0.002336449
omniauth,0,0,0,0,0,0,0,0,0,0,0,0.00128041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
online_banking,0,0,0,0,0,0,0,0,0,0,0,0.002048656,0,0,0,0,0,0,0.197183099,0,0,0,0,0,0,0,0,0,0,0,0,0
online_banking_end_users,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154929577,0,0,0,0,0,0,0,0,0,0,0,0,0
online_mobile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295774648,0,0,0,0,0,0,0,0,0,0,0,0,0
online_mobile_digital_banking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154929577,0,0,0,0,0,0,0,0,0,0,0,0,0
online_mobile_solutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14084507,0,0,0,0,0,0,0,0,0,0,0,0,0
online_mobile_solutions_financial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14084507,0,0,0,0,0,0,0,0,0,0,0,0,0
oop,0,0.022988506,0,0,0,0,0,0,0,0,0,0.004865557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oozie,0,0,0,0,0,0.025914634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
open-source,0.027586207,0.014367816,0.036211699,0,0,0,0.018216683,0,0.254545455,0,0.004070556,0.009475032,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openam,0,0,0,0,0,0,0,0,0,0,0,0.001536492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openerp,0,0,0,0,0,0.007621951,0.006711409,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opengl,0,0,0,0,0,0,0,0,0,0,0.002035278,0,0,0,0.161538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openid,0,0,0,0,0,0,0,0,0,0,0,0.016901408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openscenegraph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openshift,0.020689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openssh,0,0,0,0,0,0,0,0,0,0,0,0.002304738,0,0,0,0,0,0,0,0,0,0,0,0.00990099,0,0.181818182,0,0,0,0.000625,0.265306122,0.004672897
openssl,0,0,0,0,0,0,0,0,0,0,0,0.027912932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opensso,0,0,0,0,0,0,0,0,0,0,0,0.00128041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openstack,0.114942529,0,0,0,0,0,0,0,0,0,0,0,0.050691244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
operating_systems,0,0,0,0,0,0,0,0.018181818,0,0,0,0,0,0,0.002564103,0.043478261,0,0,0,0,0.031746032,0.130434783,0.014335146,0.016973126,0.165178571,0.207792208,0.014577259,0.007756949,0.022222222,0.007415349,0.198250729,0.015353805
operational,0,0,0,0,0,0,0,0.127272727,0,0,0,0,0,0,0,0,0,0,0,0,0.031746032,0.043478261,0,0,0,0,0,0,0,0,0,0
opticalflow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
optimal_business_processes,0.006896552,0,0,0,0,0,0,0,0,0.024793388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
optimization,0.002298851,0,0.025069638,0.120689655,0,0.00152439,0,0,0,0.008264463,0,0.003841229,0.00921659,0.042553191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
optimize_profitability,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154929577,0,0,0,0,0,0,0,0,0,0,0,0,0
optimize_profitability_continuously_innovating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154929577,0,0,0,0,0,0,0,0,0,0,0,0,0
oracle,0.020689655,0,0.22005571,0.189655172,0.004048583,0.012195122,0,0.036363636,0.4,0,0.005427408,0.021254802,0.013824885,0.021276596,0,0,0,0.066666667,0.014084507,0.095238095,0.047619048,0.086956522,0.007278368,0.007681803,0.063577586,0.015673981,0,0.007645499,0.069731801,0.010717906,0.007037298,0.034805027
oral_written_communication_skills,0,0.002873563,0.002785515,0,0,0,0.000958773,0.018181818,0.036363636,0,0,0,0,0.021276596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
organizational_skills,0.004597701,0.002873563,0,0.051724138,0,0,0.002876318,0,0.036363636,0.016528926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
organized,0.004597701,0.002873563,0,0.017241379,0.004048583,0,0,0,0.018181818,0.016528926,0,0.000256082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orm,0,0,0,0,0,0,0,0,0,0,0,0.001536492,0,0,0,0,0,0.066666667,0,0.19047619,0.015873016,0,0,0,0,0,0,0,0,0,0,0
osgi,0,0,0,0,0,0,0,0,0,0,0,0.002816901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osx,0,0,0,0,0,0.013719512,0,0,0,0,0,0,0.156682028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
overlay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017948718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owasp,0,0,0,0,0,0,0,0,0,0,0,0.011523688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p2p,0,0,0,0,0,0,0,0,0,0,0.001696065,0.001536492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paas,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paced_dynamic_environment,0.006896552,0,0,0,0,0,0,0,0,0.024793388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
packet-sniffers,0,0,0,0,0,0,0,0,0,0,0,0.00128041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pair-programming,0,0.034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
palm-os,0,0,0,0,0,0,0,0,0,0,0.001696065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pam,0,0,0,0,0,0,0,0,0,0,0,0.003072983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
papervision3d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parallax,0,0,0,0,0,0,0,0,0,0,0.002035278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parallel-processing,0.029885057,0,0,0,0.020242915,0.007621951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parallels,0,0,0,0,0,0,0,0,0,0,0,0,0.041474654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
partner,0.029885057,0.002873563,0.013927577,0.051724138,0.004048583,0,0.000958773,0,0,0.107438017,0.000339213,0,0,0.063829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
passionate,0.020689655,0.005747126,0.002785515,0.017241379,0.004048583,0.00152439,0.000958773,0,0,0.074380165,0.001017639,0,0.004608295,0.063829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
passionate_building_truly_innovative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14084507,0,0,0,0,0,0,0,0,0,0,0,0,0
password-encryption,0,0,0,0,0,0,0,0,0,0,0,0.006914213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
password-protection,0,0,0,0,0,0,0,0,0,0,0,0.031241997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
password-storage,0,0,0,0,0,0,0,0,0,0,0,0.003072983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pattern-matching,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pbkdf2,0,0,0,0,0,0,0,0,0,0,0,0.003072983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pci-compliance,0,0,0,0,0,0,0,0,0,0,0,0.003585147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pci-dss,0,0,0,0,0,0,0,0,0,0,0,0.006145967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdo,0,0,0,0,0,0,0,0,0,0,0,0.012804097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pem,0,0,0,0,0,0,0,0,0,0,0,0.003585147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penetration-testing,0,0,0,0,0,0,0,0,0,0,0,0.005377721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pentaho,0,0,0.077994429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
performance,0,0,0,0,0,0,0,0,0,0,0,0,0.119815668,0,0.005128205,0,0,0,0,0,0,0,0.00432526,0.01980198,0.0390625,0.181818182,0.040816327,0.004524887,0.027777778,0.005941116,0.045918368,0.004672897
performance_analysis,0,0,0,0,0,0,0,0.036363636,0,0,0,0,0,0,0.002564103,0,0,0,0.070422535,0,0,0,0.001730104,0.02970297,0.0625,0.272727273,0,0,0.066666667,0.002501563,0,0.014018692
performance_improvements,0.006896552,0,0,0,0,0,0,0,0,0.024793388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
performance_team,0.006896552,0,0,0,0,0,0,0,0,0.024793388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
performance_tuning,0,0,0,0,0,0,0,0.036363636,0,0,0,0,0,0,0,0,0,0,0.056338028,0,0,0,0.003460208,0.004950495,0,0.090909091,0,0,0.111111111,0.002501563,0,0.009345794
perform_code_reviews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070422535,0,0,0,0,0,0,0,0,0,0,0,0,0
perform_coordinate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070422535,0,0,0,0,0,0,0,0,0,0,0,0,0
perform_coordinate_performance_analysis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070422535,0,0,0,0,0,0,0,0,0,0,0,0,0
perl,0,0,0,0,0.008097166,0,0,0.218181818,0.018181818,0,0,0.015364917,0.004608295,0.021276596,0,0.043478261,0,0.2,0.028169014,0,0,0,0.003460208,0.004950495,0.296875,0.136363637,0,0.006787331,0.022222222,0.005003127,0.06122449,0.037383178
persistence,0,0,0,0,0,0.015243902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perspectivecamera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pfx,0,0,0,0,0,0,0,0,0,0,0,0.001536492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pgp,0,0,0,0,0,0,0,0,0,0,0,0.004865557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phishing,0,0,0,0,0,0,0,0,0,0,0,0.003329065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phone,0,0,0,0,0,0,0,0.054545455,0,0,0,0,0,0,0.01025641,0.043478261,0.142857143,0.2,0,0,0,0.086956522,0,0,0,0,0,0,0,0,0,0
phonegap,0,0,0.027855153,0,0,0,0,0,0,0,0.156037992,0.006658131,0,0,0.028205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
photogrammetry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
photoshop,0,0,0,0,0,0,0,0,0,0,0.001696065,0,0,0,0,0,0,0,0,0,0,0,0.048442907,0.03960396,0.0625,0.454545455,0.020408163,0.013574661,0.022222222,0.005628518,0.020408163,0.042056075
php,0.266666667,0.037356322,0.311977716,0.051724138,0.048582996,0.100609756,0.066155321,0.218181818,0.218181818,0.008264463,0.167910448,1,0.050691244,0.340425532,0.005128205,0,0,0.133333333,0,0,0,0,0.020761246,0.01980198,0.03125,0.090909091,0,0,0.022222222,0.003126954,0.06122449,0.107476636
php-password-hash,0,0,0,0,0,0,0,0,0,0,0,0.002304738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phpass,0,0,0,0,0,0,0,0,0,0,0,0.003072983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
physics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173913043,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0
pig,0,0,0,0,0.165991903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piglatin,0,0,0,0,0.060728745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pinvoke,0,0,0,0,0,0,0,0,0,0,0,0.001792574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pipeline,0.002298851,0,0.005571031,0.017241379,0.004048583,0.010670732,0,0,0,0.008264463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piracy,0,0,0,0,0,0,0,0,0,0,0,0.002048656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piwik,0,0,0.061281337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkcs,0,0,0,0,0,0,0,0,0,0,0,0.008706786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pki,0,0,0,0,0,0,0,0,0,0,0,0.00793854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727273,0.06122449,0,0,0.000625,0,0
platform_developed_unique_service,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14084507,0,0,0,0,0,0,0,0,0,0,0,0,0
platform_third_party_developers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14084507,0,0,0,0,0,0,0,0,0,0,0,0,0
platform_using_latest_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14084507,0,0,0,0,0,0,0,0,0,0,0,0,0
player,0,0,0,0,0,0,0,0.109090909,0,0,0,0,0,0,0.002564103,0,0.142857143,0,0.056338028,0.095238095,0,0.086956522,0,0,0,0,0,0,0,0,0,0
playframework,0,0,0,0,0,0,0,0,0,0,0,0.015877081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
play_critical_role,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14084507,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0
plone,0,0,0,0,0,0.039634146,0,0,0,0,0,0.002560819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plsql,0,0,0.019498607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pmi,0.004597701,0.005747126,0.002785515,0.017241379,0,0,0,0,0,0.016528926,0,0,0,0,0,0,0,0,0,0,0,0,0.002595156,0.039603961,0.046875,0.045454546,0,0.461538462,0,0.000938087,0,0
pmp,0,0.011494253,0.002785515,0.017241379,0,0,0,0,0.018181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022491349,0.133663366,0.15625,0.181818182,0.020408163,0.963800905,0.066666667,0.023764853,0.020408163,0.009345794
poc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070422535,0,0,0,0,0,0,0,0,0,0,0,0,0
portal,0,0,0,0,0,0,0,0,0,0,0.001696065,0,0,0,0,0,0,0,0,0,0,0,0.004036909,0.004950495,0,0.03030303,0,0,0,0.004377736,0.006802721,0.024922118
pose-estimation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
positive,0.002298851,0.002873563,0,0,0,0.00304878,0.001917546,0.054545455,0.018181818,0.008264463,0.000339213,0,0,0.042553191,0.005128205,0,0,0.066666667,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0
posix,0,0,0,0,0,0,0,0,0,0,0,0.002304738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
postback,0,0,0,0,0,0,0,0,0,0,0,0.001792574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
postgresql,0.016091954,0,0.025069638,0,0.068825911,0,0,0,0,0,0,0.012548015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
powercli,0,0,0,0,0,0,0,0,0,0,0,0,0.023041475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
powerpivot,0,0,0.013927577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
powerpoint,0.009195402,0.005747126,0.005571031,0.051724138,0,0,0.000958773,0,0.072727273,0.033057851,0,0.000512164,0,0,0,0,0,0,0,0,0,0,0.407439446,0.19059406,0.140625,0.5,0.142857143,0.090497738,0.222222222,0.001876173,0.081632653,0.128504673
powershell,0.016091954,0,0,0,0,0.022865854,0,0,0,0,0,0.008706786,0.036866359,0,0,0,0,0,0,0,0,0,0.003460208,0,0,0,0,0,0.044444444,0.003126954,0.020408163,0.018691589
pre,0,0,0,0,0,0,0,0.018181818,0,0,0,0,0,0,0.002564103,0,0.285714286,0,0.056338028,0,0,0,0,0,0,0,0,0,0,0,0,0
predictive,0,0.005747126,0.019498607,0,0.008097166,0,0.000958773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
preg-replace,0,0,0,0,0,0,0,0,0,0,0,0.00128041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prepared-statement,0,0,0,0,0,0,0,0,0,0,0,0.005633803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
presentation,0.002298851,0.002873563,0.005571031,0.068965517,0,0,0.000958773,0,0,0.008264463,0,0.000256082,0,0,0,0,0,0,0,0,0,0,0.053633218,0.678217822,0.8125,0.818181818,0.06122449,0.131221719,0.111111111,0.053158224,0.020408163,0.046728972
preview,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
principal,0,0,0,0,0,0,0,0,0,0,0,0.00128041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prioritize,0.004597701,0.005747126,0.005571031,0.017241379,0,0,0.000958773,0,0.054545455,0.016528926,0,0,0.004608295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prng,0,0,0,0,0,0,0,0,0,0,0,0.001792574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
proactive,0,0.002873563,0,0,0.004048583,0.006097561,0.000958773,0,0.018181818,0,0,0,0.004608295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
problem_solver,0.006896552,0.002873563,0.002785515,0,0,0,0,0,0,0.024793388,0,0,0,0.021276596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
problem_solving_analytical,0.006896552,0,0,0,0,0,0,0,0,0.024793388,0,0,0,0.021276596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
problem_solving_skills,0.011494253,0.002873563,0.005571031,0.034482759,0,0,0.000958773,0.036363636,0.018181818,0.041322314,0.000339213,0,0,0,0.002564103,0,0,0,0,0.047619048,0.031746032,0.043478261,0,0,0,0,0,0,0,0,0,0
process_design,0.006896552,0,0,0.051724138,0,0,0,0,0,0.024793388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
process_design_reengineering,0.006896552,0,0,0,0,0,0,0,0,0.024793388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
process_engineering,0.004597701,0.005747126,0,0,0,0,0.000958773,0,0,0.016528926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
process_improvement,0.004597701,0.011494253,0,0,0,0,0,0,0.036363636,0.016528926,0,0,0.004608295,0,0,0,0,0,0,0,0,0,0.014994233,0.094059406,0.21875,0.090909091,0.006802721,0.027149321,0.022222222,0.008338545,0,0
process_innovation,0.006896552,0,0,0,0,0,0,0,0,0.024793388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
process_innovation_methodologies,0.006896552,0,0,0,0,0,0,0,0,0.024793388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
procurement,0.002298851,0.002873563,0,0.051724138,0,0,0,0,0.018181818,0.008264463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
product-management,0.002298851,0.020114943,0.005571031,0,0,0,0,0,0,0.008264463,0.000339213,0,0,0.021276596,0,0,0,0.066666667,0.112676056,0.095238095,0,0.043478261,0,0,0,0,0,0,0,0,0,0
product_development,0.013793103,0,0,0,0,0,0,0.036363636,0,0.049586777,0.000339213,0,0,0.042553191,0.002564103,0,0.428571429,0,0.070422535,0,0.079365079,0,0,0,0,0,0,0,0,0,0,0
product_innovation,0.009195402,0,0,0,0,0,0,0,0,0.033057851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
product_offerings,0.006896552,0,0,0,0,0,0,0,0,0.024793388,0,0,0.004608295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
product_offerings_internal,0.006896552,0,0,0,0,0,0,0,0,0.024793388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
product_offerings_internal_service,0.006896552,0,0,0,0,0,0,0,0,0.024793388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
proficient,0.009195402,0,0.008356546,0.017241379,0.012145749,0,0.001917546,0,0,0.033057851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
profitability_continuously_innovating_businesses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154929577,0,0,0,0,0,0,0,0,0,0,0,0,0
